date,TICKER,PRC
7/3/2013,QQQ,72.031
7/5/2013,QQQ,72.58
7/8/2013,QQQ,72.65
7/9/2013,QQQ,73.09
7/10/2013,QQQ,73.51
7/11/2013,QQQ,74.97
7/12/2013,QQQ,75.3
7/15/2013,QQQ,75.47
7/16/2013,QQQ,75.37
7/17/2013,QQQ,75.56
7/18/2013,QQQ,75.37
7/19/2013,QQQ,74.59
7/22/2013,QQQ,74.81
7/23/2013,QQQ,74.26
7/24/2013,QQQ,74.5
7/25/2013,QQQ,74.97
7/26/2013,QQQ,75.37
7/29/2013,QQQ,75.23
7/30/2013,QQQ,75.63
7/31/2013,QQQ,75.77
8/1/2013,QQQ,76.54
8/2/2013,QQQ,76.97
8/5/2013,QQQ,77.02
8/6/2013,QQQ,76.56
8/7/2013,QQQ,76.42
8/8/2013,QQQ,76.8
8/9/2013,QQQ,76.49
8/12/2013,QQQ,76.67
8/13/2013,QQQ,77.1
8/14/2013,QQQ,76.81
8/15/2013,QQQ,75.51
8/16/2013,QQQ,75.485
8/19/2013,QQQ,75.35
8/20/2013,QQQ,75.68
8/21/2013,QQQ,75.42
8/22/2013,QQQ,76.16
8/23/2013,QQQ,76.67
8/26/2013,QQQ,76.71
8/27/2013,QQQ,75.14
8/28/2013,QQQ,75.43
8/29/2013,QQQ,75.96
8/30/2013,QQQ,75.47
9/3/2013,QQQ,75.9
9/4/2013,QQQ,76.71
9/5/2013,QQQ,76.84
9/6/2013,QQQ,76.93
9/9/2013,QQQ,77.83
9/10/2013,QQQ,78.21
9/11/2013,QQQ,78.06
9/12/2013,QQQ,78.01
9/13/2013,QQQ,78.06
9/16/2013,QQQ,77.85
9/17/2013,QQQ,78.37
9/18/2013,QQQ,79.31
9/19/2013,QQQ,79.5
9/20/2013,QQQ,78.985
9/23/2013,QQQ,78.83
9/24/2013,QQQ,78.83
9/25/2013,QQQ,78.56
9/26/2013,QQQ,79.17
9/27/2013,QQQ,79.07
9/30/2013,QQQ,78.88
10/1/2013,QQQ,79.68
10/2/2013,QQQ,79.65
10/3/2013,QQQ,78.72
10/4/2013,QQQ,79.4
10/7/2013,QQQ,78.74
10/8/2013,QQQ,77.22
10/9/2013,QQQ,76.98
10/10/2013,QQQ,78.61
10/11/2013,QQQ,79.23
10/14/2013,QQQ,79.79
10/15/2013,QQQ,79.48
10/16/2013,QQQ,80.38
10/17/2013,QQQ,80.84
10/18/2013,QQQ,82.15
10/21/2013,QQQ,82.33
10/22/2013,QQQ,82.45
10/23/2013,QQQ,81.95
10/24/2013,QQQ,82.31
10/25/2013,QQQ,82.9
10/28/2013,QQQ,82.92
10/29/2013,QQQ,83.06
10/30/2013,QQQ,82.98
10/31/2013,QQQ,82.79
11/1/2013,QQQ,82.81
11/4/2013,QQQ,82.93
11/5/2013,QQQ,83.02
11/6/2013,QQQ,83
11/7/2013,QQQ,81.44
11/8/2013,QQQ,82.54
11/11/2013,QQQ,82.41
11/12/2013,QQQ,82.54
11/13/2013,QQQ,83.54
11/14/2013,QQQ,83.8
11/15/2013,QQQ,83.96
11/18/2013,QQQ,83.14
11/19/2013,QQQ,82.9
11/20/2013,QQQ,82.7
11/21/2013,QQQ,83.54
11/22/2013,QQQ,83.99
11/25/2013,QQQ,84.19
11/26/2013,QQQ,84.63
11/27/2013,QQQ,85.22
11/29/2013,QQQ,85.73
12/2/2013,QQQ,85.48
12/3/2013,QQQ,85.41
12/4/2013,QQQ,85.49
12/5/2013,QQQ,85.38
12/6/2013,QQQ,86
12/9/2013,QQQ,86.35
12/10/2013,QQQ,86.29
12/11/2013,QQQ,85.18
12/12/2013,QQQ,84.96
12/13/2013,QQQ,84.85
12/16/2013,QQQ,85.32
12/17/2013,QQQ,85.15
12/18/2013,QQQ,86.14
12/19/2013,QQQ,85.9
12/20/2013,QQQ,86.5
12/23/2013,QQQ,87.41
12/24/2013,QQQ,87.45
12/26/2013,QQQ,87.74
12/27/2013,QQQ,87.52
12/30/2013,QQQ,87.39
12/31/2013,QQQ,87.96
1/2/2014,QQQ,87.27
1/3/2014,QQQ,86.64
1/6/2014,QQQ,86.32
1/7/2014,QQQ,87.12
1/8/2014,QQQ,87.31
1/9/2014,QQQ,87.02
1/10/2014,QQQ,87.3
1/13/2014,QQQ,86.01
1/14/2014,QQQ,87.65
1/15/2014,QQQ,88.37
1/16/2014,QQQ,88.38
1/17/2014,QQQ,87.88
1/21/2014,QQQ,88.55
1/22/2014,QQQ,88.78
1/23/2014,QQQ,88.48
1/24/2014,QQQ,86.74
1/27/2014,QQQ,85.9
1/28/2014,QQQ,85.85
1/29/2014,QQQ,84.93
1/30/2014,QQQ,86.5
1/31/2014,QQQ,86.27
2/3/2014,QQQ,84.29
2/4/2014,QQQ,84.91
2/5/2014,QQQ,84.69
2/6/2014,QQQ,85.77
2/7/2014,QQQ,87.3
2/10/2014,QQQ,87.8
2/11/2014,QQQ,88.8
2/12/2014,QQQ,88.97
2/13/2014,QQQ,89.63
2/14/2014,QQQ,89.81
2/18/2014,QQQ,90.25
2/19/2014,QQQ,89.63
2/20/2014,QQQ,90.05
2/21/2014,QQQ,89.93
2/24/2014,QQQ,90.41
2/25/2014,QQQ,90.31
2/26/2014,QQQ,90.23
2/27/2014,QQQ,90.44
2/28/2014,QQQ,90.34
3/3/2014,QQQ,89.67
3/4/2014,QQQ,90.81
3/5/2014,QQQ,91.06
3/6/2014,QQQ,90.98
3/7/2014,QQQ,90.53
3/10/2014,QQQ,90.61
3/11/2014,QQQ,90.22
3/12/2014,QQQ,90.56
3/13/2014,QQQ,89.28
3/14/2014,QQQ,88.67
3/17/2014,QQQ,89.45
3/18/2014,QQQ,90.53
3/19/2014,QQQ,90.04
3/20/2014,QQQ,90.29
3/21/2014,QQQ,89
3/24/2014,QQQ,88.22
3/25/2014,QQQ,88.51
3/26/2014,QQQ,87.37
3/27/2014,QQQ,86.879
3/28/2014,QQQ,87.05
3/31/2014,QQQ,87.67
4/1/2014,QQQ,89.21
4/2/2014,QQQ,89.44
4/3/2014,QQQ,88.73
4/4/2014,QQQ,86.37
4/7/2014,QQQ,85.55
4/8/2014,QQQ,86.34
4/9/2014,QQQ,87.82
4/10/2014,QQQ,85.1
4/11/2014,QQQ,84.11
4/14/2014,QQQ,84.77
4/15/2014,QQQ,85.0501
4/16/2014,QQQ,86.18
4/17/2014,QQQ,86.2
4/21/2014,QQQ,86.84
4/22/2014,QQQ,87.53
4/23/2014,QQQ,86.76
4/24/2014,QQQ,87.59
4/25/2014,QQQ,86.19
4/28/2014,QQQ,86.47
4/29/2014,QQQ,87.16
4/30/2014,QQQ,87.39
5/1/2014,QQQ,87.65
5/2/2014,QQQ,87.49
5/5/2014,QQQ,87.95
5/6/2014,QQQ,86.81
5/7/2014,QQQ,86.56
5/8/2014,QQQ,86.48
5/9/2014,QQQ,86.8
5/12/2014,QQQ,88.23
5/13/2014,QQQ,88.29
5/14/2014,QQQ,87.83
5/15/2014,QQQ,87.135
5/16/2014,QQQ,87.71
5/19/2014,QQQ,88.32
5/20/2014,QQQ,88
5/21/2014,QQQ,88.84
5/22/2014,QQQ,89.23
5/23/2014,QQQ,89.88
5/27/2014,QQQ,91.001
5/28/2014,QQQ,90.72
5/29/2014,QQQ,91.3
5/30/2014,QQQ,91.31
6/2/2014,QQQ,91.22
6/3/2014,QQQ,91.18
6/4/2014,QQQ,91.52
6/5/2014,QQQ,92.29
6/6/2014,QQQ,92.82
6/9/2014,QQQ,92.75
6/10/2014,QQQ,92.91
6/11/2014,QQQ,92.89
6/12/2014,QQQ,92.05
6/13/2014,QQQ,92.32
6/16/2014,QQQ,92.4
6/17/2014,QQQ,92.45
6/18/2014,QQQ,92.97
6/19/2014,QQQ,92.91
6/20/2014,QQQ,92.77
6/23/2014,QQQ,92.79
6/24/2014,QQQ,92.7
6/25/2014,QQQ,93.29
6/26/2014,QQQ,93.34
6/27/2014,QQQ,93.75
6/30/2014,QQQ,93.91
7/1/2014,QQQ,94.94
7/2/2014,QQQ,95.1
7/3/2014,QQQ,95.7
7/7/2014,QQQ,95.41
7/8/2014,QQQ,94.26
7/9/2014,QQQ,94.96
7/10/2014,QQQ,94.66
7/11/2014,QQQ,95.27
7/14/2014,QQQ,95.84
7/15/2014,QQQ,95.51
7/16/2014,QQQ,95.89
7/17/2014,QQQ,94.619
7/18/2014,QQQ,96.12
7/21/2014,QQQ,96
7/22/2014,QQQ,96.61
7/23/2014,QQQ,97.227
7/24/2014,QQQ,97.12
7/25/2014,QQQ,96.74
7/28/2014,QQQ,96.77
7/29/2014,QQQ,96.6
7/30/2014,QQQ,96.98
7/31/2014,QQQ,95.02
8/1/2014,QQQ,94.67
8/4/2014,QQQ,95.32
8/5/2014,QQQ,94.59
8/6/2014,QQQ,94.52
8/7/2014,QQQ,94.22
8/8/2014,QQQ,94.9
8/11/2014,QQQ,95.46
8/12/2014,QQQ,95.42
8/13/2014,QQQ,96.43
8/14/2014,QQQ,96.93
8/15/2014,QQQ,97.4
8/18/2014,QQQ,98.15
8/19/2014,QQQ,98.7
8/20/2014,QQQ,98.7
8/21/2014,QQQ,98.9
8/22/2014,QQQ,99.05
8/25/2014,QQQ,99.4
8/26/2014,QQQ,99.5
8/27/2014,QQQ,99.52
8/28/2014,QQQ,99.41
8/29/2014,QQQ,99.78
9/2/2014,QQQ,100.07
9/3/2014,QQQ,99.48
9/4/2014,QQQ,99.39
9/5/2014,QQQ,99.89
9/8/2014,QQQ,100.08
9/9/2014,QQQ,99.25
9/10/2014,QQQ,100.07
9/11/2014,QQQ,99.99
9/12/2014,QQQ,99.48
9/15/2014,QQQ,98.52
9/16/2014,QQQ,99.38
9/17/2014,QQQ,99.53
9/18/2014,QQQ,100.28
9/19/2014,QQQ,99.98
9/22/2014,QQQ,99.05
9/23/2014,QQQ,98.78
9/24/2014,QQQ,99.84
9/25/2014,QQQ,97.74
9/26/2014,QQQ,98.78
9/29/2014,QQQ,98.65
9/30/2014,QQQ,98.79
10/1/2014,QQQ,97.21
10/2/2014,QQQ,97.21
10/3/2014,QQQ,98.17
10/6/2014,QQQ,97.96
10/7/2014,QQQ,96.57
10/8/2014,QQQ,98.45
10/9/2014,QQQ,96.86
10/10/2014,QQQ,94.44
10/13/2014,QQQ,92.96
10/14/2014,QQQ,92.97
10/15/2014,QQQ,92.37
10/16/2014,QQQ,91.79
10/17/2014,QQQ,93
10/20/2014,QQQ,94.39
10/21/2014,QQQ,96.87
10/22/2014,QQQ,96.37
10/23/2014,QQQ,97.82
10/24/2014,QQQ,98.62
10/27/2014,QQQ,98.69
10/28/2014,QQQ,100.18
10/29/2014,QQQ,99.81
10/30/2014,QQQ,100.02
10/31/2014,QQQ,101.4
11/3/2014,QQQ,101.7
11/4/2014,QQQ,101.36
11/5/2014,QQQ,101.37
11/6/2014,QQQ,101.69
11/7/2014,QQQ,101.6
11/10/2014,QQQ,101.96
11/11/2014,QQQ,102.28
11/12/2014,QQQ,102.46
11/13/2014,QQQ,102.9
11/14/2014,QQQ,103.22
11/17/2014,QQQ,102.91
11/18/2014,QQQ,103.68
11/19/2014,QQQ,103.21
11/20/2014,QQQ,103.67
11/21/2014,QQQ,103.87
11/24/2014,QQQ,104.68
11/25/2014,QQQ,104.84
11/26/2014,QQQ,105.52
11/28/2014,QQQ,106.01
12/1/2014,QQQ,104.81
12/2/2014,QQQ,105.23
12/3/2014,QQQ,105.42
12/4/2014,QQQ,105.37
12/5/2014,QQQ,105.38
12/8/2014,QQQ,104.63
12/9/2014,QQQ,104.96
12/10/2014,QQQ,103.31
12/11/2014,QQQ,103.8
12/12/2014,QQQ,102.67
12/15/2014,QQQ,101.61
12/16/2014,QQQ,99.98
12/17/2014,QQQ,101.8
12/18/2014,QQQ,104.25
12/19/2014,QQQ,104.32
12/22/2014,QQQ,104.58
12/23/2014,QQQ,104.21
12/24/2014,QQQ,104.3
12/26/2014,QQQ,105.04
12/29/2014,QQQ,105.02
12/30/2014,QQQ,104.32
12/31/2014,QQQ,103.25
1/2/2015,QQQ,102.94
1/5/2015,QQQ,101.43
1/6/2015,QQQ,100.07
1/7/2015,QQQ,101.36
1/8/2015,QQQ,103.3
1/9/2015,QQQ,102.62
1/12/2015,QQQ,101.55
1/13/2015,QQQ,101.52
1/14/2015,QQQ,100.96
1/15/2015,QQQ,99.65
1/16/2015,QQQ,100.82
1/20/2015,QQQ,101.62
1/21/2015,QQQ,102.14
1/22/2015,QQQ,104.03
1/23/2015,QQQ,104.26
1/26/2015,QQQ,104.14
1/27/2015,QQQ,101.44
1/28/2015,QQQ,100.92
1/29/2015,QQQ,101.89
1/30/2015,QQQ,101.1
2/2/2015,QQQ,101.98
2/3/2015,QQQ,102.96
2/4/2015,QQQ,102.87
2/5/2015,QQQ,103.76
2/6/2015,QQQ,103.13
2/9/2015,QQQ,102.8
2/10/2015,QQQ,104.4
2/11/2015,QQQ,104.78
2/12/2015,QQQ,106
2/13/2015,QQQ,106.91
2/17/2015,QQQ,107.01
2/18/2015,QQQ,107.16
2/19/2015,QQQ,107.69
2/20/2015,QQQ,108.41
2/23/2015,QQQ,108.52
2/24/2015,QQQ,108.6
2/25/2015,QQQ,108.33
2/26/2015,QQQ,108.88
2/27/2015,QQQ,108.4
3/2/2015,QQQ,109.38
3/3/2015,QQQ,108.87
3/4/2015,QQQ,108.45
3/5/2015,QQQ,108.64
3/6/2015,QQQ,107.41
3/9/2015,QQQ,107.72
3/10/2015,QQQ,105.72
3/11/2015,QQQ,105.11
3/12/2015,QQQ,105.8
3/13/2015,QQQ,105.34
3/16/2015,QQQ,106.7
3/17/2015,QQQ,106.87
3/18/2015,QQQ,107.92
3/19/2015,QQQ,108.08
3/20/2015,QQQ,108.53
3/23/2015,QQQ,108.32
3/24/2015,QQQ,107.93
3/25/2015,QQQ,105.46
3/26/2015,QQQ,105.1
3/27/2015,QQQ,105.52
3/30/2015,QQQ,106.73
3/31/2015,QQQ,105.6
4/1/2015,QQQ,105.05
4/2/2015,QQQ,105.12
4/6/2015,QQQ,105.98
4/7/2015,QQQ,105.8
4/8/2015,QQQ,106.64
4/9/2015,QQQ,107.31
4/10/2015,QQQ,107.75
4/13/2015,QQQ,107.48
4/14/2015,QQQ,107.17
4/15/2015,QQQ,107.84
4/16/2015,QQQ,107.69
4/17/2015,QQQ,106.01
4/20/2015,QQQ,107.6
4/21/2015,QQQ,108.06
4/22/2015,QQQ,108.65
4/23/2015,QQQ,109.06
4/24/2015,QQQ,110.54
4/27/2015,QQQ,110.26
4/28/2015,QQQ,110.04
4/29/2015,QQQ,109.35
4/30/2015,QQQ,107.63
5/1/2015,QQQ,109.05
5/4/2015,QQQ,109.23
5/5/2015,QQQ,107.45
5/6/2015,QQQ,106.71
5/7/2015,QQQ,107.35
5/8/2015,QQQ,108.69
5/11/2015,QQQ,108.27
5/12/2015,QQQ,107.78
5/13/2015,QQQ,108
5/14/2015,QQQ,109.58
5/15/2015,QQQ,109.58
5/18/2015,QQQ,110.06
5/19/2015,QQQ,109.94
5/20/2015,QQQ,110.01
5/21/2015,QQQ,110.58
5/22/2015,QQQ,110.47
5/26/2015,QQQ,109.2
5/27/2015,QQQ,110.96
5/28/2015,QQQ,110.71
5/29/2015,QQQ,110.05
6/1/2015,QQQ,110.42
6/2/2015,QQQ,110.07
6/3/2015,QQQ,110.4
6/4/2015,QQQ,109.56
6/5/2015,QQQ,109.3
6/8/2015,QQQ,108.19
6/9/2015,QQQ,108.01
6/10/2015,QQQ,109.49
6/11/2015,QQQ,109.65
6/12/2015,QQQ,108.75
6/15/2015,QQQ,108.21
6/16/2015,QQQ,108.8
6/17/2015,QQQ,109.1
6/18/2015,QQQ,110.69
6/19/2015,QQQ,109.89
6/22/2015,QQQ,110.7
6/23/2015,QQQ,110.79
6/24/2015,QQQ,110.22
6/25/2015,QQQ,110
6/26/2015,QQQ,109.27
6/29/2015,QQQ,106.69
6/30/2015,QQQ,107.07
7/1/2015,QQQ,107.92
7/2/2015,QQQ,107.95
7/6/2015,QQQ,107.7
7/7/2015,QQQ,107.97
7/8/2015,QQQ,106.09
7/9/2015,QQQ,106.03
7/10/2015,QQQ,107.65
7/13/2015,QQQ,109.54
7/14/2015,QQQ,110.26
7/15/2015,QQQ,110.38
7/16/2015,QQQ,111.94
7/17/2015,QQQ,113.59
7/20/2015,QQQ,113.98
7/21/2015,QQQ,113.91
7/22/2015,QQQ,112.62
7/23/2015,QQQ,112.2
7/24/2015,QQQ,111.1
7/27/2015,QQQ,110.18
7/28/2015,QQQ,111.13
7/29/2015,QQQ,111.55
7/30/2015,QQQ,112.08
7/31/2015,QQQ,111.95
8/3/2015,QQQ,111.6
8/4/2015,QQQ,111.39
8/5/2015,QQQ,112.25
8/6/2015,QQQ,110.45
8/7/2015,QQQ,110.31
8/10/2015,QQQ,111.57
8/11/2015,QQQ,110.14
8/12/2015,QQQ,110.52
8/13/2015,QQQ,110.34
8/14/2015,QQQ,110.51
8/17/2015,QQQ,111.43
8/18/2015,QQQ,110.86
8/19/2015,QQQ,110.13
8/20/2015,QQQ,107.08
8/21/2015,QQQ,102.4
8/24/2015,QQQ,98.46
8/25/2015,QQQ,98.09
8/26/2015,QQQ,103.03
8/27/2015,QQQ,105.64
8/28/2015,QQQ,105.62
8/31/2015,QQQ,104.31
9/1/2015,QQQ,101.05
9/2/2015,QQQ,103.9
9/3/2015,QQQ,103.39
9/4/2015,QQQ,102.16
9/8/2015,QQQ,105.04
9/9/2015,QQQ,103.86
9/10/2015,QQQ,104.99
9/11/2015,QQQ,105.57
9/14/2015,QQQ,105.25
9/15/2015,QQQ,106.49
9/16/2015,QQQ,107.09
9/17/2015,QQQ,107.13
9/18/2015,QQQ,105.35
9/21/2015,QQQ,105.68
9/22/2015,QQQ,104.1
9/23/2015,QQQ,104.18
9/24/2015,QQQ,103.8
9/25/2015,QQQ,102.92
9/28/2015,QQQ,99.99
9/29/2015,QQQ,99.47
9/30/2015,QQQ,101.76
10/1/2015,QQQ,102.22
10/2/2015,QQQ,104.01
10/5/2015,QQQ,105.5
10/6/2015,QQQ,105
10/7/2015,QQQ,105.63
10/8/2015,QQQ,106.05
10/9/2015,QQQ,106.53
10/12/2015,QQQ,106.79
10/13/2015,QQQ,106.1
10/14/2015,QQQ,105.93
10/15/2015,QQQ,107.67
10/16/2015,QQQ,108.12
10/19/2015,QQQ,108.74
10/20/2015,QQQ,108.18
10/21/2015,QQQ,107.52
10/22/2015,QQQ,109.71
10/23/2015,QQQ,112.78
10/26/2015,QQQ,112.85
10/27/2015,QQQ,113.08
10/28/2015,QQQ,114.02
10/29/2015,QQQ,113.84
10/30/2015,QQQ,113.33
11/2/2015,QQQ,114.61
11/3/2015,QQQ,115.01
11/4/2015,QQQ,115.02
11/5/2015,QQQ,114.71
11/6/2015,QQQ,114.79
11/9/2015,QQQ,113.57
11/10/2015,QQQ,113.28
11/11/2015,QQQ,113.14
11/12/2015,QQQ,112.04
11/13/2015,QQQ,109.84
11/16/2015,QQQ,111.42
11/17/2015,QQQ,111.49
11/18/2015,QQQ,113.63
11/19/2015,QQQ,113.71
11/20/2015,QQQ,114.48
11/23/2015,QQQ,114.15
11/24/2015,QQQ,114.05
11/25/2015,QQQ,114.15
11/27/2015,QQQ,114.31
11/30/2015,QQQ,114.02
12/1/2015,QQQ,115.16
12/2/2015,QQQ,114.45
12/3/2015,QQQ,112.51
12/4/2015,QQQ,115.14
12/7/2015,QQQ,114.62
12/8/2015,QQQ,114.63
12/9/2015,QQQ,112.89
12/10/2015,QQQ,113.4
12/11/2015,QQQ,110.79
12/14/2015,QQQ,111.63
12/15/2015,QQQ,112.31
12/16/2015,QQQ,113.98
12/17/2015,QQQ,112.32
12/18/2015,QQQ,109.83
12/21/2015,QQQ,111.05
12/22/2015,QQQ,111.78
12/23/2015,QQQ,112.61
12/24/2015,QQQ,112.59
12/28/2015,QQQ,112.53
12/29/2015,QQQ,114.3
12/30/2015,QQQ,113.27
12/31/2015,QQQ,111.86
1/4/2016,QQQ,109.5
1/5/2016,QQQ,109.31
1/6/2016,QQQ,108.26
1/7/2016,QQQ,104.87
1/8/2016,QQQ,104.01
1/11/2016,QQQ,104.33
1/12/2016,QQQ,105.54
1/13/2016,QQQ,101.9
1/14/2016,QQQ,104.07
1/15/2016,QQQ,100.84
1/19/2016,QQQ,101.06
1/20/2016,QQQ,100.75
1/21/2016,QQQ,100.85
1/22/2016,QQQ,103.77
1/25/2016,QQQ,102.23
1/26/2016,QQQ,103.15
1/27/2016,QQQ,100.58
1/28/2016,QQQ,102
1/29/2016,QQQ,104.13
2/1/2016,QQQ,104.41
2/2/2016,QQQ,102.15
2/3/2016,QQQ,101.66
2/4/2016,QQQ,101.65
2/5/2016,QQQ,98.12
2/8/2016,QQQ,96.62
2/9/2016,QQQ,96.32
2/10/2016,QQQ,96.69
2/11/2016,QQQ,96.55
2/12/2016,QQQ,98.02
2/16/2016,QQQ,100.23
2/17/2016,QQQ,102.5
2/18/2016,QQQ,101.33
2/19/2016,QQQ,101.63
2/22/2016,QQQ,103.28
2/23/2016,QQQ,101.58
2/24/2016,QQQ,102.55
2/25/2016,QQQ,103.56
2/26/2016,QQQ,103.43
2/29/2016,QQQ,102.5
3/1/2016,QQQ,105.79
3/2/2016,QQQ,105.83
3/3/2016,QQQ,105.63
3/4/2016,QQQ,105.67
3/7/2016,QQQ,105.02
3/8/2016,QQQ,104.15
3/9/2016,QQQ,104.82
3/10/2016,QQQ,104.66
3/11/2016,QQQ,106.49
3/14/2016,QQQ,106.67
3/15/2016,QQQ,106.63
3/16/2016,QQQ,107.58
3/17/2016,QQQ,107.52
3/18/2016,QQQ,107.37
3/21/2016,QQQ,107.79
3/22/2016,QQQ,108.12
3/23/2016,QQQ,107.23
3/24/2016,QQQ,107.26
3/28/2016,QQQ,107.11
3/29/2016,QQQ,108.83
3/30/2016,QQQ,109.36
3/31/2016,QQQ,109.2
4/1/2016,QQQ,110.36
4/4/2016,QQQ,109.94
4/5/2016,QQQ,108.88
4/6/2016,QQQ,110.67
4/7/2016,QQQ,109.08
4/8/2016,QQQ,109
4/11/2016,QQQ,108.6
4/12/2016,QQQ,109.51
4/13/2016,QQQ,110.91
4/14/2016,QQQ,110.92
4/15/2016,QQQ,110.64
4/18/2016,QQQ,111.23
4/19/2016,QQQ,110.55
4/20/2016,QQQ,110.64
4/21/2016,QQQ,110.65
4/22/2016,QQQ,108.98
4/25/2016,QQQ,108.98
4/26/2016,QQQ,108.45
4/27/2016,QQQ,107.58
4/28/2016,QQQ,106.28
4/29/2016,QQQ,105.72
5/2/2016,QQQ,106.72
5/3/2016,QQQ,105.73
5/4/2016,QQQ,105.05
5/5/2016,QQQ,105.02
5/6/2016,QQQ,105.58
5/9/2016,QQQ,105.88
5/10/2016,QQQ,107.33
5/11/2016,QQQ,106.36
5/12/2016,QQQ,105.89
5/13/2016,QQQ,105.5
5/16/2016,QQQ,106.82
5/17/2016,QQQ,105.48
5/18/2016,QQQ,105.86
5/19/2016,QQQ,105.31
5/20/2016,QQQ,106.47
5/23/2016,QQQ,106.33
5/24/2016,QQQ,108.46
5/25/2016,QQQ,109.24
5/26/2016,QQQ,109.56
5/27/2016,QQQ,110.13
5/31/2016,QQQ,110.34
6/1/2016,QQQ,110.35
6/2/2016,QQQ,110.58
6/3/2016,QQQ,110.06
6/6/2016,QQQ,110.46
6/7/2016,QQQ,110.18
6/8/2016,QQQ,110.37
6/9/2016,QQQ,110.19
6/10/2016,QQQ,108.94
6/13/2016,QQQ,108.03
6/14/2016,QQQ,108.03
6/15/2016,QQQ,107.72
6/16/2016,QQQ,108.04
6/17/2016,QQQ,106.49
6/20/2016,QQQ,107.16
6/21/2016,QQQ,107.5
6/22/2016,QQQ,107.24
6/23/2016,QQQ,108.77
6/24/2016,QQQ,104.29
6/27/2016,QQQ,102.22
6/28/2016,QQQ,104.46
6/29/2016,QQQ,106.31
6/30/2016,QQQ,107.54
7/1/2016,QQQ,108.08
7/5/2016,QQQ,107.42
7/6/2016,QQQ,108.3
7/7/2016,QQQ,108.62
7/8/2016,QQQ,110.3
7/11/2016,QQQ,110.93
7/12/2016,QQQ,111.49
7/13/2016,QQQ,111.22
7/14/2016,QQQ,111.98
7/15/2016,QQQ,111.8
7/18/2016,QQQ,112.54
7/19/2016,QQQ,112.13
7/20/2016,QQQ,113.44
7/21/2016,QQQ,113.18
7/22/2016,QQQ,113.65
7/25/2016,QQQ,113.66
7/26/2016,QQQ,113.79
7/27/2016,QQQ,114.58
7/28/2016,QQQ,114.98
7/29/2016,QQQ,115.23
8/1/2016,QQQ,115.84
8/2/2016,QQQ,114.96
8/3/2016,QQQ,115.34
8/4/2016,QQQ,115.67
8/5/2016,QQQ,116.78
8/8/2016,QQQ,116.65
8/9/2016,QQQ,116.92
8/10/2016,QQQ,116.62
8/11/2016,QQQ,117.12
8/12/2016,QQQ,117.2
8/15/2016,QQQ,117.7
8/16/2016,QQQ,117.05
8/17/2016,QQQ,117.26
8/18/2016,QQQ,117.29
8/19/2016,QQQ,117.26
8/22/2016,QQQ,117.35
8/23/2016,QQQ,117.56
8/24/2016,QQQ,116.8
8/25/2016,QQQ,116.61
8/26/2016,QQQ,116.78
8/29/2016,QQQ,116.94
8/30/2016,QQQ,116.56
8/31/2016,QQQ,116.44
9/1/2016,QQQ,116.74
9/2/2016,QQQ,117.12
9/6/2016,QQQ,117.85
9/7/2016,QQQ,117.92
9/8/2016,QQQ,117.23
9/9/2016,QQQ,114.28
9/12/2016,QQQ,116.33
9/13/2016,QQQ,115.29
9/14/2016,QQQ,115.84
9/15/2016,QQQ,117.64
9/16/2016,QQQ,117.29
9/19/2016,QQQ,116.78
9/20/2016,QQQ,117
9/21/2016,QQQ,118.15
9/22/2016,QQQ,119.09
9/23/2016,QQQ,118.33
9/26/2016,QQQ,117.34
9/27/2016,QQQ,118.5
9/28/2016,QQQ,118.7
9/29/2016,QQQ,117.84
9/30/2016,QQQ,118.72
10/3/2016,QQQ,118.55
10/4/2016,QQQ,118.37
10/5/2016,QQQ,118.79
10/6/2016,QQQ,118.73
10/7/2016,QQQ,118.47
10/10/2016,QQQ,119.22
10/11/2016,QQQ,117.52
10/12/2016,QQQ,117.42
10/13/2016,QQQ,117
10/14/2016,QQQ,117.14
10/17/2016,QQQ,116.82
10/18/2016,QQQ,117.86
10/19/2016,QQQ,117.85
10/20/2016,QQQ,117.71
10/21/2016,QQQ,118.15
10/24/2016,QQQ,119.57
10/25/2016,QQQ,119.19
10/26/2016,QQQ,118.38
10/27/2016,QQQ,117.84
10/28/2016,QQQ,117.1
10/31/2016,QQQ,116.99
11/1/2016,QQQ,116.11
11/2/2016,QQQ,115.18
11/3/2016,QQQ,114.05
11/4/2016,QQQ,113.65
11/7/2016,QQQ,116.35
11/8/2016,QQQ,117.11
11/9/2016,QQQ,117.65
11/10/2016,QQQ,115.75
11/11/2016,QQQ,115.8
11/14/2016,QQQ,114.63
11/15/2016,QQQ,116.22
11/16/2016,QQQ,116.91
11/17/2016,QQQ,117.76
11/18/2016,QQQ,117.32
11/21/2016,QQQ,118.54
11/22/2016,QQQ,118.9
11/23/2016,QQQ,118.42
11/25/2016,QQQ,118.8
11/28/2016,QQQ,118.53
11/29/2016,QQQ,118.94
11/30/2016,QQQ,117.5
12/1/2016,QQQ,115.47
12/2/2016,QQQ,115.7
12/5/2016,QQQ,116.6
12/6/2016,QQQ,116.88
12/7/2016,QQQ,118.36
12/8/2016,QQQ,118.57
12/9/2016,QQQ,119.5
12/12/2016,QQQ,118.96
12/13/2016,QQQ,120.46
12/14/2016,QQQ,120.21
12/15/2016,QQQ,120.4
12/16/2016,QQQ,119.6
12/19/2016,QQQ,120.09
12/20/2016,QQQ,120.55
12/21/2016,QQQ,120.46
